1,0.001826645,-0.006905265,0.042576691,0.02505913,0.005850451,-0.002865101,0.014190006,0.055914886,0.102731156,0.152920295,0.198344149,0.033781555,0.017899963,0.012693011,0.110027452,0.43400871,0.173514386,0.173167097,0.026962975,0.170601948,0.045574438,0.035119192,0.011058232,0.015208246,0.110303609
2,0.004030109,0.005711382,0.065206779,0.032819236,0.003820694,0.004598401,0.017181538,0.079306484,0.080331624,0.198367138,0.238717729,0.053586107,0.011092626,0.017980027,0.109529373,0.424501536,0.168703989,0.161631181,0.022930437,0.202633479,0.099318691,0.013279584,0.013055806,0.015462077,0.138791508
3,0.002023182,0.012294965,0.019121002,0.015594584,-0.001893667,0.00776264,0.00599268,0.076918161,0.042266736,0.135344416,0.230642668,0.055095023,-0.012480611,0.008238253,0.113288769,0.405644596,0.121428736,0.13472005,-0.004846221,0.191144347,0.154776066,-0.000921949,0.004150976,0.002003715,0.135080316
4,-0.002509172,0.014186068,-0.052257826,-0.01540175,-0.007491169,0.005361099,-0.008819343,0.045566644,-0.006429309,0.040740556,0.166826053,0.039178257,-0.020315912,-0.007997959,0.140407214,0.391260282,0.082004001,0.10481475,-0.032684591,0.118504485,0.210757942,-0.008702294,-0.008237891,-0.015262853,0.140489769
5,-0.002200354,0.019389309,-0.087098236,-0.036751834,-0.005317094,0.00040627,-0.016813643,0.013811818,-0.045992651,0.009203436,0.102728017,0.01700697,0.007579056,-0.019594448,0.189339985,0.356221956,0.091416995,0.066572107,-0.033522422,0.04572947,0.257216669,-0.010251198,-0.012898538,-0.018132564,0.167519737
6,-0.001816779,0.030537299,-0.089505852,-0.031691819,0.000102724,-0.006836059,-0.016911413,-0.005493231,-0.058977536,0.064367737,0.070207764,-0.000678227,0.062640186,-0.018488546,0.256520127,0.369845071,0.147512531,0.015654089,-0.008100192,0.003585863,0.245179782,-0.004440488,-0.011604733,-0.009321907,0.195208987
7,-0.00190016,0.051244321,-0.016417462,0.000666705,0.00475229,-0.010821977,-0.002690785,-0.00341947,-0.0229606,0.185258013,0.063578356,0.002144353,0.122164511,-0.007762096,0.321849532,0.438876233,0.197863762,-0.048715744,0.023021562,-0.000356684,0.203961743,-0.001649356,0.001030013,0.005456632,0.258590362
8,0.000156123,0.077053742,0.147720293,0.032885542,0.005958734,-0.004229113,0.019136995,0.019958797,0.039076326,0.28167389,0.062635466,0.035249537,0.172538879,0.012297916,0.335969026,0.551445337,0.196505565,-0.084209499,0.04429239,0.024063127,0.189389712,-0.003446736,0.016004504,0.018697775,0.363786915
9,0.001686538,0.07900808,0.344667996,0.044595322,0.001317594,0.006780579,0.025141897,0.036913025,0.095813497,0.256514128,0.058056846,0.073648679,0.189624032,0.022225631,0.304540678,0.623788864,0.128688898,-0.062024927,0.033931712,0.063750225,0.209521251,-0.003207946,0.018493951,0.018142326,0.438327454
10,-0.00417019,0.058353657,0.505714098,0.019835119,-0.009489192,0.010952156,0.00904441,0.012342197,0.125551667,0.065145822,0.019828224,0.095512571,0.163746373,0.01470541,0.250306928,0.648293152,0.019181661,0.004883447,-0.010580789,0.090596493,0.249315223,-0.002221637,0.003983215,-0.003381881,0.434155467
11,-0.014224836,0.028023681,0.640037029,-0.027713587,-0.020901185,0.007392688,-0.014789478,-0.030694797,0.127738013,-0.155735089,-0.001888832,0.104607856,0.109480565,0.005222187,0.182516695,0.617255833,-0.033408866,0.096190074,-0.052442763,0.131733894,0.284967778,0.006056015,-0.017317986,-0.031507162,0.354717438
