2.51E-06,2.03E-07,-0.017692233,4.12E-06,2.75E-05,0.067292333,7.29E-06,0.002185697,4.11E-05,0.014192914,0.002247677,0.069189222,0.003975548,8.80E-07,5.71E-06,0.034921948,2.07E-09,4.29E-05,3.14E-08,0.000188507,0.001426092,0.000839029,0.001928679,1.18E-05,3.63E-05,0.000270951,0.017583791,0.001772633,6.11E-08,0.000882717,4.14E-09,6.06E-06,3.05E-06,8.05E-05,6.95E-08,7.92E-06,7.13E-06,0.015937211,0.653467399,-0.008533696,-0.007109335,5.83E-08,0.030933559,-0.003492072,-0.002134394,0.001444954,0.285880417,0.00173475,4.80E-07,1.48E-08,0.011244787,5.69E-08,5.70E-07,0.1819124,0.001774399,0.00398186,1.19E-06,0.000603653,8.46E-07,1.19E-08,1.39E-05,-6.41E-05,8.43E-05,1.13E-06,0.002288656,0.000441189,5.92E-06,0.000787086,1.22E-05,9.22E-08,2.18E-09,0.000235588,4.05E-05,0.045472984,1.76E-05,1.85E-05,0.001380507,2.75E-05,0.246985693,4.89E-05,2.97E-38,2.05E-80,0.000763502,2.59E-05,0.000388014,6.07E-08
3.18E-06,2.66E-07,0.043395848,5.92E-06,4.05E-05,0.099067106,1.00E-05,0.00178975,5.25E-05,0.02125288,0.001927678,0.100500516,-2.60E-05,1.08E-06,7.93E-06,0.003100419,2.74E-09,5.94E-05,4.13E-08,0.000227748,0.002004695,0.000988117,0.001895027,1.74E-05,4.40E-05,0.000334451,0.017251329,0.002766141,8.28E-08,0.003988818,5.39E-09,7.62E-06,3.93E-06,0.000117718,9.24E-08,1.01E-05,8.96E-06,0.004117274,0.415470468,-0.023710173,-0.021706148,7.81E-08,0.067661934,0.002096955,0.004014975,0.00203424,0.252453578,0.003109895,6.49E-07,1.95E-08,0.017541101,7.55E-08,7.39E-07,0.176690412,0.002729015,-1.60E-05,1.55E-06,0.000784153,1.03E-06,1.59E-08,1.90E-05,-0.000179305,0.000106869,1.40E-06,0.00239989,0.000655757,7.45E-06,-0.000185069,1.58E-05,1.21E-07,2.89E-09,0.000346715,5.57E-05,0.035620551,2.20E-05,2.59E-05,0.00232828,3.26E-05,0.130820028,6.58E-05,2.26E-38,1.55E-80,0.001448199,3.36E-05,0.00052033,8.06E-08
4.10E-06,3.59E-07,0.015974602,7.44E-06,4.40E-05,0.129484615,1.28E-05,0.002744382,6.57E-05,0.025703927,0.002847224,0.131726388,0.030546614,1.41E-06,1.00E-05,-0.000716097,3.58E-09,7.58E-05,5.51E-08,0.000259268,0.001985917,0.00121441,0.001431382,2.45E-05,5.95E-05,0.000390253,0.006208181,0.004325623,1.07E-07,0.005311471,7.15E-09,9.44E-06,5.06E-06,0.000195611,1.21E-07,1.37E-05,1.12E-05,0.000138338,0.56432658,0.034922051,0.036913257,1.02E-07,0.099591593,0.001020432,0.002900502,0.002028113,0.266803443,0.003983727,8.95E-07,2.62E-08,0.017702233,9.93E-08,9.96E-07,0.112523243,0.00415324,0.030559839,2.07E-06,0.001477856,1.35E-06,2.06E-08,2.49E-05,0.000712381,0.000129776,1.85E-06,0.002052044,0.000797391,9.21E-06,0.000240388,1.99E-05,1.64E-07,3.77E-09,0.000420703,6.86E-05,0.050603973,2.78E-05,3.07E-05,0.003115103,4.43E-05,0.013517118,8.67E-05,1.71E-38,1.18E-80,0.002026146,4.53E-05,0.000696028,1.04E-07
5.43E-06,4.70E-07,0.005076907,9.20E-06,5.32E-05,0.152261474,1.66E-05,0.004924595,8.43E-05,0.019586114,0.0050917,0.156568459,0.067351767,1.88E-06,1.26E-05,-0.000507814,4.73E-09,0.000100173,7.13E-08,0.000315827,0.001562209,0.001671126,0.002238527,2.89E-05,7.74E-05,0.000496716,0.004261988,0.005097523,1.41E-07,-0.001992612,9.56E-09,1.20E-05,7.21E-06,0.000237298,1.60E-07,1.81E-05,1.43E-05,0.030785717,0.463470527,0.003101324,0.004659731,1.34E-07,0.130118309,0.000390709,0.001803245,0.001595761,0.311387842,-0.003349015,1.10E-06,3.39E-08,0.005382156,1.31E-07,1.35E-06,0.139636269,0.005398313,0.067367329,2.82E-06,0.002071088,1.80E-06,2.70E-08,3.14E-05,-0.000152089,0.000184537,2.46E-06,0.003045096,0.00099559,1.17E-05,0.000198724,2.61E-05,2.15E-07,5.04E-09,0.00051846,9.21E-05,0.102234756,3.87E-05,4.19E-05,0.00341992,5.84E-05,-0.055963606,0.000111294,1.30E-38,8.92E-81,0.002034446,5.89E-05,0.000833113,1.40E-07
7.42E-06,6.06E-07,0.010874846,1.17E-05,7.96E-05,0.100013394,2.11E-05,0.006433085,0.000121624,0.015778772,0.007114665,0.105643721,0.099142643,2.61E-06,1.63E-05,0.002030203,6.31E-09,0.000134541,9.53E-08,0.000448336,0.002450308,0.002077416,0.004302428,3.94E-05,0.000100002,0.000716556,0.036149061,0.004942106,1.86E-07,0.004420472,1.23E-08,1.78E-05,9.06E-06,0.000271939,2.10E-07,2.31E-05,2.10E-05,0.067738315,0.314642235,-0.000715873,0.001688498,1.77E-07,0.153059222,-5.45E-05,0.002159874,0.002466783,0.276994151,0.002218388,1.44E-06,4.42E-08,0.002177866,1.71E-07,1.68E-06,0.155374189,0.005533561,0.099167126,3.59E-06,0.002089259,2.50E-06,3.64E-08,3.97E-05,0.000141716,0.000284597,3.35E-06,0.005816054,0.001730437,1.74E-05,0.000225209,3.65E-05,2.75E-07,6.58E-09,0.000714726,0.00011994,0.197569066,5.44E-05,5.53E-05,0.004331145,7.42E-05,0.046121575,0.000136839,9.84E-39,6.77E-81,0.001654528,7.74E-05,0.001054136,1.83E-07
9.76E-06,8.08E-07,0.016318765,1.73E-05,7.87E-05,0.135985956,2.92E-05,0.011380817,0.000167716,0.034497372,0.011965914,0.145868706,0.129588479,3.36E-06,2.34E-05,0.003374512,8.16E-09,0.000170461,1.24E-07,0.000548211,0.004559986,0.002793732,0.005625734,5.20E-05,0.000123638,0.000892274,0.077207971,0.006182342,2.50E-07,0.005424913,1.64E-08,2.49E-05,1.13E-05,0.000332264,2.78E-07,2.93E-05,2.91E-05,0.099625073,0.136783054,-0.000507816,0.004003634,2.36E-07,0.101539127,-0.000169339,0.00410252,0.004642636,0.230540923,0.002202092,1.91E-06,6.02E-08,0.034805506,2.28E-07,2.23E-06,0.161697998,0.005925812,0.129614176,4.63E-06,0.001687017,3.22E-06,4.72E-08,5.56E-05,0.000151086,0.000351694,4.34E-06,0.007740562,0.002438269,2.44E-05,0.000246913,4.88E-05,3.69E-07,8.70E-09,0.000989731,0.000156763,0.327291949,6.91E-05,6.96E-05,0.006308886,8.74E-05,0.0411075,0.000189087,7.46E-39,5.13E-81,0.002515143,9.91E-05,0.001867571,2.43E-07
1.25E-05,1.07E-06,0.02333704,2.44E-05,0.00010808,0.107725264,3.97E-05,0.017718751,0.000203078,0.067288754,0.01771684,0.123344941,0.152402064,4.29E-06,3.22E-05,-0.003476154,1.09E-08,0.000212202,1.66E-07,0.000706658,0.005928249,0.005044735,0.009877692,6.54E-05,0.000172617,0.001161786,0.114701724,0.01003444,3.29E-07,0.006169044,2.16E-08,2.95E-05,1.45E-05,0.000469879,3.71E-07,4.00E-05,3.48E-05,0.130179042,-0.032290258,0.002030371,0.007931134,3.11E-07,0.138118535,0.000732085,0.006314252,0.006047176,0.175350142,0.000797463,2.65E-06,7.74E-08,0.0729208,3.04E-07,2.95E-06,0.14855565,0.008434611,0.152419349,6.14E-06,0.002573372,4.11E-06,6.23E-08,7.82E-05,0.000147173,0.000424612,5.59E-06,0.012020625,0.002513615,2.88E-05,0.000161777,5.98E-05,4.91E-07,1.15E-08,0.001199401,0.000197067,0.449294208,8.83E-05,8.14E-05,0.008375118,0.000126699,0.00164728,0.000289078,5.66E-39,3.89E-81,0.004628881,0.000133624,0.0025433,3.20E-07
1.73E-05,1.42E-06,0.023146809,2.88E-05,0.000146047,0.069665915,5.08E-05,0.017929961,0.000274257,0.129647533,0.017512552,0.085486882,0.100193909,6.15E-06,3.94E-05,0.002120198,1.43E-08,0.000283524,2.19E-07,0.001375665,0.010253309,0.006919551,0.015610757,7.60E-05,0.000269681,0.001930252,0.145338925,0.013725604,4.18E-07,0.010065234,2.89E-08,4.02E-05,2.12E-05,0.000577737,4.83E-07,5.70E-05,4.77E-05,0.153104237,-0.024268377,0.00337729,0.013668389,4.01E-07,0.109898492,-0.000124972,0.009692697,0.010406624,0.069119715,0.00076653,3.41E-06,1.02E-07,0.108947962,3.96E-07,4.03E-06,0.133500706,0.012758667,0.100221643,8.36E-06,0.004715086,5.91E-06,8.19E-08,9.89E-05,0.000167007,0.000541021,7.87E-06,0.01737073,0.002242656,3.93E-05,0.000397699,8.15E-05,6.47E-07,1.50E-08,0.001498988,0.000271284,0.482293108,0.000120655,0.000119716,0.008882564,0.000208919,-0.001759244,0.000365285,4.29E-39,2.95E-81,0.006025582,0.000182624,0.002694782,4.19E-07
2.26E-05,1.83E-06,0.042655529,3.93E-05,0.000233149,0.030626593,6.97E-05,0.005692061,0.000366211,0.196880616,0.0065505,0.034590922,0.136233722,7.73E-06,5.34E-05,0.00104635,1.91E-08,0.000424619,2.84E-07,0.001941916,0.01613189,0.007089214,0.015805053,0.000111993,0.000330493,0.002660496,0.156272089,0.019439331,5.67E-07,0.015735304,3.76E-08,5.30E-05,2.94E-05,0.000745357,6.38E-07,7.25E-05,6.26E-05,0.101147304,0.28323191,-0.003472875,0.012704156,5.38E-07,0.071406985,0.000173087,0.01570951,0.016314491,0.148983197,0.000841491,4.37E-06,1.34E-07,0.145100113,5.20E-07,5.20E-06,0.136718364,0.02064196,0.136314121,1.10E-05,0.006191113,7.43E-06,1.11E-07,0.000128938,0.000127648,0.000740991,9.98E-06,0.018468997,0.003792463,5.18E-05,0.000496209,0.000111994,8.31E-07,2.01E-08,0.002424031,0.000407831,0.519743332,0.000156731,0.000197865,0.01487771,0.000253397,0.003517761,0.000445815,3.26E-39,2.24E-81,0.01044046,0.000235822,0.002928416,5.62E-07
2.83E-05,2.46E-06,0.064498124,5.18E-05,0.000285656,-0.008487098,8.90E-05,0.002616825,0.000465496,0.251462465,0.004688993,-0.00853285,0.108041043,9.60E-06,6.94E-05,0.000426425,2.49E-08,0.000565232,3.82E-07,0.00191184,0.016451787,0.006137338,0.003948024,0.000188139,0.000396823,0.002792152,0.100022603,0.031962752,7.49E-07,0.016883246,4.88E-08,6.68E-05,3.52E-05,0.001424448,8.39E-07,9.28E-05,7.87E-05,0.137368919,0.218555674,0.002118876,0.018604231,7.10E-07,0.033243108,0.000199401,0.015902321,0.016744689,0.148053805,0.002061933,6.25E-06,1.82E-07,0.168073049,6.85E-07,6.74E-06,0.176859039,0.032268548,0.108179327,1.41E-05,0.010679516,9.18E-06,1.45E-07,0.000170197,0.000297226,0.000912447,1.26E-05,0.008778659,0.006458276,6.51E-05,0.000626405,0.000141669,1.12E-06,2.61E-08,0.003285198,0.000505333,0.498985564,0.000188636,0.000239315,0.024940614,0.00029182,0.008734904,0.000560049,2.47E-39,1.70E-81,0.01630678,0.000312792,0.004333695,7.24E-07
3.58E-05,3.31E-06,0.074059855,6.51E-05,0.000330675,-0.023652725,0.000115203,0.035367117,0.000554239,0.2296627,0.036722212,0.006875296,0.070075639,1.22E-05,8.74E-05,-6.44E-06,3.25E-08,0.000695181,4.94E-07,0.001453974,0.004783677,0.009075805,-6.43E-05,0.000227295,0.000489898,0.002630322,0.166583494,0.041510411,9.85E-07,0.004248087,6.65E-08,7.78E-05,4.82E-05,0.002006158,1.11E-06,0.00012238,9.30E-05,0.1095493,0.267213289,0.001050354,0.005813056,9.36E-07,-0.003655819,0.000217293,0.004034092,0.005088643,0.074877243,0.001457347,7.87E-06,2.41E-07,0.10396863,9.11E-07,9.51E-06,0.221243211,0.042779348,0.070199303,1.95E-05,0.016629917,1.17E-05,1.85E-07,0.00021965,0.000263209,0.001188866,1.63E-05,0.006271882,0.007779335,7.56E-05,0.000717591,0.000173617,1.52E-06,3.49E-08,0.003630994,0.000618861,0.417410877,0.000250694,0.000274626,0.027932908,0.000357028,-0.003639299,0.000760993,1.87E-39,1.29E-81,0.016700462,0.000404935,0.006414121,9.63E-07
5.06E-05,4.23E-06,0.052495389,7.56E-05,0.000401734,0.034997556,0.000140961,0.07366325,0.000792706,0.288477906,0.078033979,0.102322669,0.031128764,1.80E-05,0.000106401,-0.000106845,4.38E-08,0.000889104,6.61E-07,0.002267052,0.001474498,0.015866619,0.030498155,0.000258638,0.000679888,0.004216811,0.175144198,0.03200257,1.27E-06,0.000688404,8.56E-08,0.000114377,6.32E-05,0.001999907,1.46E-06,0.000161488,0.000136731,0.072916231,0.320959011,0.000430596,0.001447309,1.22E-06,-0.017371061,0.000242119,9.63E-06,0.001389803,0.033178372,0.002122734,9.77E-06,3.02E-07,0.135930237,1.19E-06,1.19E-05,0.229555292,0.0372657,0.031255199,2.55E-05,0.017131787,1.73E-05,2.50E-07,0.000266371,0.000323214,0.002049023,2.32E-05,0.041437953,0.011623849,0.000111496,0.000901076,0.000241299,1.93E-06,4.58E-08,0.004236549,0.000772154,0.349564203,0.00038656,0.000337574,0.024821708,0.000507905,0.000676992,0.000964124,1.42E-39,9.76E-82,0.005552631,0.000536528,0.007350362,1.26E-06
7.16E-05,5.50E-06,0.043294432,0.000111418,0.00057019,0.003203849,0.000193972,0.109871447,0.001257292,0.208080161,0.115840408,0.10229702,-0.007793555,2.53E-05,0.00015541,0.000801866,5.68E-08,0.001157527,8.60E-07,0.004340758,0.032634903,0.021681517,0.067288507,0.000314903,0.000886184,0.007012083,0.168897056,0.020400298,1.72E-06,0.031406005,1.13E-07,0.000191104,7.96E-05,0.001571419,1.92E-06,0.000202055,0.000221914,0.035148718,0.232826202,-4.95E-06,0.031966199,1.62E-06,0.045715709,0.000167531,0.030464436,0.032911988,-0.001027727,0.003854881,1.24E-05,4.11E-07,0.138236805,1.57E-06,1.51E-05,0.236033157,0.02212258,-0.007647717,3.20E-05,0.005676508,2.43E-05,3.29E-07,0.000363533,0.00045247,0.002832146,3.19E-05,0.084278105,0.018296364,0.000187475,0.001302475,0.000358296,2.50E-06,6.02E-08,0.006522302,0.001070113,0.206094642,0.000529222,0.000478071,0.032582233,0.000630739,0.004103467,0.001239015,1.08E-39,7.40E-82,0.002200181,0.000682133,0.012511334,1.68E-06
8.92E-05,7.34E-06,0.127133368,0.000187368,0.000749383,-0.000580167,0.000287978,0.146300943,0.001551985,0.206081225,0.146776416,0.128940477,-0.022635444,3.00E-05,0.00024352,-2.73E-05,7.52E-08,0.001466827,1.15E-06,0.00567695,0.069483876,0.037103485,0.099061854,0.000447299,0.001143301,0.00900616,0.160297992,0.055376249,2.34E-06,0.068491887,1.48E-07,0.000231159,9.43E-05,0.002415785,2.58E-06,0.000263118,0.000267839,-0.003377578,0.324119601,-0.000113543,0.06907919,2.18E-06,0.020363147,0.000392597,0.06739536,0.07061159,-0.010377259,0.00510018,1.83E-05,5.40E-07,0.136976281,2.12E-06,1.95E-05,0.233741993,0.037558674,-0.02253714,4.07E-05,0.002291972,2.87E-05,4.35E-07,0.000566964,0.000548067,0.003054449,3.88E-05,0.116574356,0.020653961,0.00022636,0.001573616,0.000440177,3.35E-06,8.00E-08,0.009346697,0.001410416,0.075808193,0.00061906,0.000583466,0.0640143,0.000807371,0.001757677,0.002056748,8.17E-40,5.62E-82,0.032907076,0.000901004,0.020411449,2.24E-06
0.000116943,1.00E-05,0.250678936,0.000226235,0.000952897,-0.000343922,0.000372196,0.169625164,0.00181867,0.138890718,0.1580396,0.15203313,0.036311413,4.09E-05,0.00029835,0.000350588,9.87E-08,0.00186182,1.54E-06,0.009945759,0.100967964,0.055593792,0.129477906,0.000546871,0.001944584,0.013436107,0.144048484,0.127534475,2.92E-06,0.101114727,2.01E-07,0.000263982,0.000137947,0.004541203,3.37E-06,0.000403325,0.000313121,-0.01891837,0.260043269,0.000816229,0.102755268,2.79E-06,0.01745749,0.000497513,0.099112204,0.102837553,0.044313227,0.005318999,2.57E-05,7.18E-07,0.129712621,2.77E-06,2.80E-05,0.139882574,0.101721962,0.036403642,5.70E-05,0.033367741,3.92E-05,5.64E-07,0.000755312,0.000716452,0.002989818,5.28E-05,0.135579855,0.010278324,0.000257501,0.002003194,0.000535645,4.59E-06,1.04E-07,0.010450028,0.001826729,0.042660114,0.000763548,0.00075645,0.078008939,0.001513898,0.000226009,0.002878702,6.19E-40,4.26E-82,0.069371946,0.00128703,0.022112358,2.89E-06
